id,title,authors,venue,year
conf/sigmod/KaushikBNK02,COVERING INDEXES FOR BRANCHING PATH QUERIES,"RAGHAV KAUSHIK, HENRY F. KORTH, JEFFREY F. NAUGHTON, PHILIP BOHANNON",SIGMOD Conference,2002
conf/sigmod/LiC95,SEMINT: A SYSTEM PROTOTYPE FOR SEMANTIC INTEGRATION IN HETEROGENEOUS DATABASES,"WEN-SYAN LI, CHRIS CLIFTON",SIGMOD Conference,1995
journals/sigmod/LabrinidisM01,CAREER-ENHANCING SERVICES AT SIGMOD ONLINE,"ALEXANDROS LABRINIDIS, ALBERTO O. MENDELZON",SIGMOD Record,2001
conf/sigmod/GuptaHR97,REVISITING COMMIT PROCESSING IN DISTRIBUTED DATABASE SYSTEMS,"KRITHI RAMAMRITHAM, JAYANT R. HARITSA, RAMESH GUPTA",SIGMOD Conference,1997
journals/tods/Alagic99,TYPE-CHECKING OQL QUERIES IN THE ODMG TYPE SYSTEMS,SUAD ALAGIC,ACM Trans. Database Syst.,1999
conf/sigmod/Golding95,THINGS EVERY UPDATE REPLICATION CUSTOMER SHOULD KNOW,ROB GOLDING,SIGMOD Conference,1995
journals/sigmod/Jonsson03,IN MEMORY OF GÍSLI R. HJALTASON,BJORN THOR JONSSON,SIGMOD Record,2003
conf/vldb/LevyMS94,QUERY OPTIMIZATION BY PREDICATE MOVE-AROUND,"INDERPAL SINGH MUMICK, ALON Y. LEVY, YEHOSHUA SAGIV",VLDB,1994
conf/sigmod/FernandezFKLS98,CATCHING THE BOAT WITH STRUDEL: EXPERIENCES WITH A WEB-SITE MANAGEMENT SYSTEM,"JAEWOO KANG, DAN SUCIU, ALON Y. LEVY, DANIELA FLORESCU, MARY F. FERNANDEZ",SIGMOD Conference,1998
conf/sigmod/SlivinskasJS01,ADAPTABLE QUERY OPTIMIZATION AND EVALUATION IN TEMPORAL MIDDLEWARE,"CHRISTIAN S. JENSEN, RICHARD T. SNODGRASS, GIEDRIUS SLIVINSKAS",SIGMOD Conference,2001
conf/sigmod/ZhangRL96,BIRCH: AN EFFICIENT DATA CLUSTERING METHOD FOR VERY LARGE DATABASES,"RAGHU RAMAKRISHNAN, MIRON LIVNY, TIAN ZHANG",SIGMOD Conference,1996
conf/sigmod/TaoP02,TIME-PARAMETERIZED QUERIES IN SPATIO-TEMPORAL DATABASES,"DIMITRIS PAPADIAS, YUFEI TAO",SIGMOD Conference,2002
conf/sigmod/HanKK97,SCALABLE PARALLEL DATA MINING FOR ASSOCIATION RULES,"EUI-HONG HAN, VIPIN KUMAR, GEORGE KARYPIS",SIGMOD Conference,1997
journals/tods/BaralisW00,AN ALGEBRAIC APPROACH TO STATIC ANALYSIS OF ACTIVE DATABASE RULES,"JENNIFER WIDOM, ELENA BARALIS",ACM Trans. Database Syst.,2000
conf/vldb/CatozziR95,OS SUPPORT FOR VLDBS: UNIX ENHANCEMENTS FOR THE TERADATA DATA BASE,"SORANA RABINOVICI, JOHN CATOZZI",VLDB,1995
conf/sigmod/SismanisDRK02,DWARF: SHRINKING THE PETACUBE,"YANNIS KOTIDIS, YANNIS SISMANIS, ANTONIOS DELIGIANNAKIS, NICK ROUSSOPOULOS",SIGMOD Conference,2002
conf/sigmod/PiatkoYLS96,THINKSHEET: A TOOL FOR TAILORING COMPLEX DOCUMENTS,"DAO-I LIN, PETER PIATKO, ROMAN YANGARBER, DENNIS SHASHA",SIGMOD Conference,1996
conf/sigmod/ZouS96,ON-LINE REORGANIZATION OF SPARSELY-POPULATED B+TREES,"BETTY SALZBERG, CHENDONG ZOU",SIGMOD Conference,1996
conf/sigmod/Weininger00,HANDLING VERY LARGE DATABASES WITH INFORMIX EXTENDED PARALLEL SERVER,ANDREAS WEININGER,SIGMOD Conference,2000
conf/vldb/ChaudhuriS94,INCLUDING GROUP-BY IN QUERY OPTIMIZATION,"SURAJIT CHAUDHURI, KYUSEOK SHIM",VLDB,1994
conf/vldb/BestavrosB95,VALUE-COGNIZANT SPECULATIVE CONCURRENCY CONTROL,"AZER BESTAVROS, SPYRIDON BRAOUDAKIS",VLDB,1995
journals/sigmod/Geller02,DATA MINING: PRACTICAL MACHINE LEARNING TOOLS AND TECHNIQUES - BOOK REVIEW,JAMES GELLER,SIGMOD Record,2002
journals/sigmod/LenzeriniNNS01,REPORT ON THE 8TH INTERNATIONAL WORKSHOP ON KNOWLEDGE REPRESENTATION MEETS DATABASES (KRDB),"DAN SUCIU, MAURIZIO LENZERINI, DANIELE NARDI, WERNER NUTT",SIGMOD Record,2001
conf/sigmod/GravanoCGP97,STARTS: STANFORD PROPOSAL FOR INTERNET META-SEARCHING (EXPERIENCE PAPER),"HECTOR GARCIA-MOLINA, LUIS GRAVANO, KEVIN CHEN-CHUAN CHANG, ANDREAS PAEPCKE",SIGMOD Conference,1997
conf/vldb/BerchtoldKK96,THE X-TREE : AN INDEX STRUCTURE FOR HIGH-DIMENSIONAL DATA,"HANS-PETER KRIEGEL, STEFAN BERCHTOLD, DANIEL A. KEIM",VLDB,1996
conf/vldb/AnanthakrishnaCG02,ELIMINATING FUZZY DUPLICATES IN DATA WAREHOUSES,"ROHIT ANANTHAKRISHNA, VENKATESH GANTI, SURAJIT CHAUDHURI",VLDB,2002
conf/vldb/KerstenWFKBC03,A DATABASE STRIPTEASE OR HOW TO MANAGE YOUR PERSONAL DATABASES,"MICHAEL J. FRANKLIN, SURAJIT CHAUDHURI, ALEJANDRO P. BUCHMANN, GERHARD WEIKUM, DANIEL A. KEIM, MARTIN L. KERSTEN",VLDB,2003
conf/sigmod/DogacTPPLKTK02,AN EBXML INFRASTRUCTURE IMPLEMENTATION THROUGH UDDI REGISTRIES AND ROSETTANET PIPS,"YILDIRAY KABAK, GOKCE LALECI, SAIT PEKTAS, SERKAN TOPRAK, YUSUF TAMBAG, GOKHAN KURT, ASUMAN DOGAC, PINAR PEMBECIOGLU",SIGMOD Conference,2002
journals/sigmod/Bohlen95,TEMPORAL DATABASE SYSTEM IMPLEMENTATIONS,MICHAEL H. BOHLEN,SIGMOD Record,1995
conf/vldb/CohenMKS03,XSEARCH: A SEMANTIC SEARCH ENGINE FOR XML,"YARON KANZA, YEHOSHUA SAGIV, SARA COHEN, JONATHAN MAMOU",VLDB,2003
conf/vldb/HaberIL95,OPOSSUM: DESK-TOP SCHEMA MANAGEMENT THROUGH CUSTOMIZABLE VISUALIZATION,"MIRON LIVNY, EBEN M. HABER, YANNIS E. IOANNIDIS",VLDB,1995
journals/tods/SchuldtABS02,ATOMICITY AND ISOLATION FOR TRANSACTIONAL PROCESSES,"HANS-JORG SCHEK, GUSTAVO ALONSO, HEIKO SCHULDT, CATRIEL BEERI",ACM Trans. Database Syst.,2002
conf/sigmod/LometT99,LOGICAL LOGGING TO EXTEND RECOVERY TO NEW DOMAINS,"DAVID B. LOMET, MARK R. TUTTLE",SIGMOD Conference,1999
conf/sigmod/FlokstraKS94,THE IMPRESS DDT: A DATABASE DESIGN TOOLBOX BASED ON A FORMAL SPECIFICATION LANGUAGE,"JACEK SKOWRONEK, MAURICE VAN KEULEN, JAN FLOKSTRA",SIGMOD Conference,1994
conf/sigmod/HellersteinHW97,ONLINE AGGREGATION,"HELEN J. WANG, PETER J. HAAS, JOSEPH M. HELLERSTEIN",SIGMOD Conference,1997
conf/sigmod/CookKWZ96,"SEMI-AUTOMATIC, SELF-ADAPTIVE CONTROL OF GARBAGE COLLECTION RATES IN OBJECT DATABASES","ARTUR KLAUSER, ALEXANDER L. WOLF, BENJAMIN G. ZORN, JONATHAN E. COOK",SIGMOD Conference,1996
conf/vldb/Mihalisin98,A SINGLE PASS COMPUTING ENGINE FOR INTERACTIVE ANALYSIS OF VLDBS,TED MIHALISIN,VLDB,1998
conf/vldb/KornSFSP96,FAST NEAREST NEIGHBOR SEARCH IN MEDICAL IMAGE DATABASES,"ZENON PROTOPAPAS, CHRISTOS FALOUTSOS, ELIOT SIEGEL, FLIP KORN, NIKOLAOS SIDIROPOULOS",VLDB,1996
journals/sigmod/KlasS94,METADATA FOR DIGITAL MEDIA: INTRODUCTION TO THE SPECIAL ISSUE,"AMIT P. SHETH, WOLFGANG KLAS",SIGMOD Record,1994
journals/sigmod/Darwen96,"IN REPLY TO DOMAINS, RELATIONS AND RELIGIOUS WARS",HUGH DARWEN,SIGMOD Record,1996
conf/vldb/CarinoJ98,BANK OF AMERICA CASE STUDY: THE INFORMATION CURRENCY ADVANTAGE,"MARK JAHNKE, FELIPE CARINO",VLDB,1998
journals/vldb/Amer-YahiaCLS02,TREE PATTERN QUERY MINIMIZATION,"DIVESH SRIVASTAVA, SUNGRAN CHO, LAKS V. S. LAKSHMANAN, SIHEM AMER-YAHIA",VLDB J.,2002
conf/sigmod/CareyFZ94,FINE-GRAINED SHARING IN A PAGE SERVER OODBMS,"MICHAEL J. CAREY, MARKOS ZAHARIOUDAKIS, MICHAEL J. FRANKLIN",SIGMOD Conference,1994
journals/sigmod/JenningsNF98,ADEPT: AN AGENT-BASED APPROACH TO BUSINESS PROCESS MANAGEMENT,"TIMOTHY J. NORMAN, NICHOLAS R. JENNINGS, PEYMAN FARATIN",SIGMOD Record,1998
journals/sigmod/Labrinidis01,INTRODUCTION TO THE CAREER FORUM COLUMN,ALEXANDROS LABRINIDIS,SIGMOD Record,2001
conf/sigmod/HsuLG00,IMAGE MINING IN IRIS: INTEGRATED RETINAL INFORMATION SYSTEM,"KHENG GUAN GOH, WYNNE HSU, MONG-LI LEE",SIGMOD Conference,2000
conf/sigmod/Melling94,ENTERPRISE INFORMATION ARCHITECTURES -- THEY'RE FINALLY CHANGING,WESLEY P. MELLING,SIGMOD Conference,1994
conf/vldb/Mattos03,INTEGRATING INFORMATION FOR ON DEMAND COMPUTING,NELSON MENDONCA MATTOS,VLDB,2003
journals/vldb/BenzakenD95,THÉMIS: A DATABASE PROGRAMMING LANGUAGE HANDLING INTEGRITY CONSTRAINTS,"ANNE DOUCET, VERONIQUE BENZAKEN",VLDB J.,1995
journals/vldb/RamamohanaraoH94,AN INTRODUCTION TO DEDUCTIVE DATABASE LANGUAGES AND SYSTEMS,"KOTAGIRI RAMAMOHANARAO, JAMES HARLAND",VLDB J.,1994
conf/vldb/Sripada02,INFORMATION MANAGEMENT CHALLENGES FROM THE AEROSPACE INDUSTRY,SURYANARAYANA M. SRIPADA,VLDB,2002
conf/sigmod/Mohan96,STATE OF THE ART IN WORKFLOW MANAGEMENT RESEARCH AND PRODUCTS,C. MOHAN,SIGMOD Conference,1996
journals/sigmod/ShethBS99,VIDEOANYWHERE: A SYSTEM FOR SEARCHING AND MANAGING DISTRIBUTED VIDEO ASSETS,"AMIT P. SHETH, KSHITIJ SHAH, CLEMENS BERTRAM",SIGMOD Record,1999
journals/sigmod/BargaL02,PHOENIX PROJECT: FAULT-TOLERANT APPLICATIONS,"ROGER S. BARGA, DAVID B. LOMET",SIGMOD Record,2002
journals/sigmod/HalkidiBV02,CLUSTER VALIDITY METHODS: PART I,"MICHALIS VAZIRGIANNIS, YANNIS BATISTAKIS, MARIA HALKIDI",SIGMOD Record,2002
conf/sigmod/Gettys95,DIRECTV AND ORACLE RDB: THE CHALLENGES OF VLDB TRANSACTION PROCESSING,WILLIAM L. GETTYS,SIGMOD Conference,1995
conf/sigmod/ZhangNBB94,ENSURING RELAXED ATOMICITY FOR FLEXIBLE TRANSACTIONS IN MULTIDATABASE SYSTEMS,"BHARAT K. BHARGAVA, AIDONG ZHANG, MARIAN H. NODINE, OMRAN A. BUKHRES",SIGMOD Conference,1994
conf/sigmod/AndersonBKW98,"REPLICATION, CONSISTENCY, AND PRACTICALITY: ARE THESE MUTUALLY EXCLUSIVE?","AVISHAI WOOL, HENRY F. KORTH, YURI BREITBART, TODD A. ANDERSON",SIGMOD Conference,1998
conf/vldb/LiuJ02,A-TOPSS - A PUBLISH/SUBSCRIBE SYSTEM SUPPORTING APPROXIMATE MATCHING,"HANS-ARNO JACOBSEN, HAIFENG LIU",VLDB,2002
journals/tods/CiacciaP02,SEARCHING IN METRIC SPACES WITH USER-DEFINED AND APPROXIMATE DISTANCES,"MARCO PATELLA, PAOLO CIACCIA",ACM Trans. Database Syst.,2002
conf/sigmod/ColbyGLMT96,ALGORITHMS FOR DEFERRED VIEW MAINTENANCE,"LEONID LIBKIN, INDERPAL SINGH MUMICK, LATHA S. COLBY, HOWARD TRICKEY, TIMOTHY GRIFFIN",SIGMOD Conference,1996
conf/vldb/PappasC00,DESIGN AND DEVELOPMENT OF A STREAM SERVICE IN A HETEROGENOUS CLIENT ENVIRONMENT,"STAVROS CHRISTODOULAKIS, NIKOS PAPPAS",VLDB,2000
conf/sigmod/FungSG02,COUGAR: THE NETWORK IS THE DATABASE,"WAI FU FUNG, DAVID SUN, JOHANNES GEHRKE",SIGMOD Conference,2002
conf/sigmod/BunemanM95,THE DATA THAT YOU WON'T FIND IN DATABASES: TUTORIAL PANEL ON DATA EXCHANGE FORMATS,"DAVID MAIER, PETER BUNEMAN",SIGMOD Conference,1995
journals/vldb/TorpJS00,EFFECTIVE TIMESTAMPING IN DATABASES,"CHRISTIAN S. JENSEN, KRISTIAN TORP, RICHARD T. SNODGRASS",VLDB J.,2000
journals/tods/FernandezKSMT02,SILKROUTE: A FRAMEWORK FOR PUBLISHING RELATIONAL DATA IN XML,"DAN SUCIU, YANA KADIYSKA, WANG CHIEW TAN, MARY F. FERNANDEZ, ATSUYUKI MORISHIMA",ACM Trans. Database Syst.,2002
conf/vldb/PapadiasTS03,THE TPR*-TREE: AN OPTIMIZED SPATIO-TEMPORAL ACCESS METHOD FOR PREDICTIVE QUERIES,"DIMITRIS PAPADIAS, JIMENG SUN, YUFEI TAO",VLDB,2003
journals/sigmod/Widom96b,EDITOR'S NOTES,JENNIFER WIDOM,SIGMOD Record,1996
conf/vldb/VelegrakisMP03,MAPPING ADAPTATION UNDER EVOLVING SCHEMAS,"YANNIS VELEGRAKIS, LUCIAN POPA, RENEE J. MILLER",VLDB,2003
conf/vldb/QianZXP03,THE ND-TREE: A DYNAMIC INDEXING TECHNIQUE FOR MULTIDIMENSIONAL NON-ORDERED DISCRETE DATA SPACES,"GANG QIAN, QIANG XUE, SAKTI PRAMANIK, QIANG ZHU",VLDB,2003
conf/sigmod/Chan98,TRANSACTIONAL PUBLISH / SUBSCRIBE: THE PROACTIVE MULTICAST OF DATABASE CHANGES,ARVOLA CHAN,SIGMOD Conference,1998
conf/sigmod/GodfreyGXZ01,EXPLOITING CONSTRAINT-LIKE DATA CHARACTERIZATIONS IN QUERY OPTIMIZATION,"JAREK GRYZ, CALISTO ZUZARTE, PARKE GODFREY",SIGMOD Conference,2001
conf/sigmod/DogacHKOONDMAKE96,METU INTEROPERABLE DATABASE SYSTEM,"SEMA MANCUHAN, ISMAILCEM BUDAK ARPINAR, FATMA OZCAN, PINAR KOKSAL, ASUMAN DOGAC, GOKHAN OZHAN, CEVDET DENGI, UGUR HALICI, CEM EVRENDILEK, SENA NURAL, EBRU KILIC",SIGMOD Conference,1996
conf/vldb/DiwanRSS96,CLUSTERING TECHNIQUES FOR MINIMIZING EXTERNAL PATH LENGTH,"A. A. DIWAN, S. SUDARSHAN, SANJEEVA RANE, S. SESHADRI",VLDB,1996
conf/vldb/Sterling98,THE NATIONAL MEDICAL KNOWLEDGE BANK,WARREN STERLING,VLDB,1998
journals/vldb/AtluriJY03,GUEST EDITORIAL,"VIJAY ATLURI, ANUPAM JOSHI, YELENA YESHA",VLDB J.,2003
journals/sigmod/MotroA03,REPORT ON FQAS 2002: FIFTH INTERNATIONAL CONFERENCE ON FLEXIBLE QUERY ANSWERING SYSTEMS,"AMIHAI MOTRO, TROELS ANDREASEN",SIGMOD Record,2003
conf/vldb/AggarwalY02,AN AUTOMATED SYSTEM FOR WEB PORTAL PERSONALIZATION,"PHILIP S. YU, CHARU C. AGGARWAL",VLDB,2002
conf/vldb/PereiraFJLS01,WEBFILTER: A HIGH-THROUGHPUT XML-BASED PUBLISH AND SUBSCRIBE SYSTEM,"FRANCOISE FABRET, DENNIS SHASHA, HANS-ARNO JACOBSEN, FRANCOIS LLIRBAT, JOAO PEREIRA",VLDB,2001
journals/sigmod/ClementLGMK97,OGDI: TOWARD INTEROPERABILITY AMONG GEOSPATIAL DATABASES,"DENIS GOUIN, HENRY KUCERA, CHRISTIAN LAROUCHE, GILLES CLEMENT, PAUL MORIN",SIGMOD Record,1997
journals/sigmod/Franklin00,EDITOR'S NOTES,MICHAEL J. FRANKLIN,SIGMOD Record,2000
conf/sigmod/KanthAS98,DIMENSIONALITY REDUCTION FOR SIMILARITY SEARCHING IN DYNAMIC DATABASES,"AMBUJ K. SINGH, KOTHURI VENKATA RAVI KANTH, DIVYAKANT AGRAWAL",SIGMOD Conference,1998
conf/vldb/AdiBEY00,PUSH TECHNOLOGY PERSONALIZATION THROUGH EVENT CORRELATION,"ASAF ADI, DAVID BOTZER, TALI YATZKAR-HAHAM, OPHER ETZION",VLDB,2000
conf/vldb/Pogue98,ORACLE INDUSTRIAL EXHIBIT,AMY POGUE,VLDB,1998
conf/vldb/AlsabtiRS97,A ONE-PASS ALGORITHM FOR ACCURATELY ESTIMATING QUANTILES FOR DISK-RESIDENT DATA,"KHALED ALSABTI, VINEET SINGH, SANJAY RANKA",VLDB,1997
journals/sigmod/Liu01a,EDITOR'S NOTES,LING LIU,SIGMOD Record,2001
conf/vldb/PopaVMHF02,TRANSLATING WEB DATA,"RENEE J. MILLER, RONALD FAGIN, YANNIS VELEGRAKIS, MAURICIO A. HERNANDEZ, LUCIAN POPA",VLDB,2002
conf/sigmod/Bernstein96,REPOSITORY SYSTEM ENGINEERING,PHILIP A. BERNSTEIN,SIGMOD Conference,1996
journals/sigmod/CeriKKLOSV00,SIGMOD SISTER SOCIETIES,"Z. MERAL OZSOYOGLU, STEFANO CERI, VICTOR VIANU, MASARU KITSUREGAWA, LEONID A. KALINICHENKO, HONGJUN LU, RICHARD T. SNODGRASS",SIGMOD Record,2000
journals/vldb/TurkerG01,SEMANTIC INTEGRITY SUPPORT IN SQL: 1999 AND COMMERCIAL (OBJECT-)RELATIONAL DATABASE MANAGEMENT SYSTEMS,"MICHAEL GERTZ, CAN TURKER",VLDB J.,2001
journals/vldb/KemperK95,"ADAPTABLE POINTER SWIZZLING STRATEGIES IN OBJECT BASES: DESIGN, REALIZATION, AND QUANTITATIVE ANALYSIS","ALFONS KEMPER, DONALD KOSSMANN",VLDB J.,1995
conf/sigmod/Cotton02,IMPLEMENTING XQUERY,PAUL COTTON,SIGMOD Conference,2002
conf/vldb/ChakrabartiSD98,MINING SURPRISING PATTERNS USING TEMPORAL DESCRIPTION LENGTH,"SOUMEN CHAKRABARTI, BYRON DOM, SUNITA SARAWAGI",VLDB,1998
conf/sigmod/GaoW02,CONTINUALLY EVALUATING SIMILARITY-BASED PATTERN QUERIES ON A STREAMING TIME SERIES,"LIKE GAO, XIAOYANG SEAN WANG",SIGMOD Conference,2002
conf/vldb/KoudasGGSV03,EFFICIENT APPROXIMATION OF OPTIMIZATION QUERIES UNDER PARAMETRIC AGGREGATION CONSTRAINTS,"DIMITRIOS GUNOPULOS, NICK KOUDAS, DIVESH SRIVASTAVA, MICHAIL VLACHOS, SUDIPTO GUHA",VLDB,2003
journals/vldb/VaghaniRKSSLH94,THE ADITI DEDUCTIVE DATABASE SYSTEM,"KOTAGIRI RAMAMOHANARAO, DAVID B. KEMP, JAYEN VAGHANI, TIM S. LEASK, JAMES HARLAND, PETER J. STUCKEY, ZOLTAN SOMOGYI",VLDB J.,1994
conf/sigmod/ChaudhuriMN99,ON RANDOM SAMPLING OVER JOINS,"VIVEK R. NARASAYYA, SURAJIT CHAUDHURI, RAJEEV MOTWANI",SIGMOD Conference,1999
conf/vldb/WaasCB01,FEEDBACKBYPASS: A NEW APPROACH TO INTERACTIVE SIMILARITY QUERY PROCESSING,"PAOLO CIACCIA, FLORIAN WAAS, ILARIA BARTOLINI",VLDB,2001
conf/sigmod/AdaliSS99,A MULTIMEDIA PRESENTATION ALGEBRA,"MARIA LUISA SAPINO, SIBEL ADALI, V. S. SUBRAHMANIAN",SIGMOD Conference,1999
journals/tods/FraternaliT95,A STRUCTURED APPROACH FOR THE DEFINITION OF THE SEMANTICS OF ACTIVE DATABASES,"LETIZIA TANCA, PIERO FRATERNALI",ACM Trans. Database Syst.,1995
conf/vldb/AgrawalS94,FAST ALGORITHMS FOR MINING ASSOCIATION RULES IN LARGE DATABASES,"RAMAKRISHNAN SRIKANT, RAKESH AGRAWAL",VLDB,1994
conf/vldb/Baumann03,"LARGE-SCALE, STANDARDS-BASED EARTH OBSERVATION IMAGERY AND WEB MAPPING SERVICES",PETER BAUMANN,VLDB,2003
conf/sigmod/WangCMSSZ94,COMBINATORIAL PATTERN DISCOVERY FOR SCIENTIFIC DATA: SOME PRELIMINARY RESULTS,"KAIZHONG ZHANG, JASON TSONG-LI WANG, BRUCE A. SHAPIRO, THOMAS G. MARR, GUNG-WEI CHIRN, DENNIS SHASHA",SIGMOD Conference,1994
conf/sigmod/PatelD96,PARTITION BASED SPATIAL-MERGE JOIN,"DAVID J. DEWITT, JIGNESH M. PATEL",SIGMOD Conference,1996
conf/vldb/WeberSNSS03,WEBSERVICE COMPOSITION WITH O'GRAPE AND OSIRIS,"CHRISTOPH SCHULER, HANS-JORG SCHEK, PATRICK NEUKOMM, ROGER WEBER, HEIKO SCHULDT",VLDB,2003
conf/vldb/KeimH99,OPTIMAL GRID-CLUSTERING: TOWARDS BREAKING THE CURSE OF DIMENSIONALITY IN HIGH-DIMENSIONAL CLUSTERING,"DANIEL A. KEIM, ALEXANDER HINNEBURG",VLDB,1999
journals/sigmod/SchlageterBHMSW95,THE DATABASE GROUP AT UNIVERSITY OF HAGEN (FERNUNIVERSITAET),"SILKE MITTRACH, GUNTER SCHLAGETER, THOMAS BERKEL, ANDREAS SCHERER, EBERHARD HEUEL, WOLFGANG WILKES",SIGMOD Record,1995
conf/sigmod/DeligiannakisR03,EXTENDED WAVELETS FOR MULTIPLE MEASURES,"ANTONIOS DELIGIANNAKIS, NICK ROUSSOPOULOS",SIGMOD Conference,2003
conf/vldb/WitkowskiBBFGSS03,BUSINESS MODELLING USING SQL SPREADSHEETS,"NATHAN FOLKERT, ABHINAV GUPTA, ANDREW WITKOWSKI, SRIKANTH BELLAMKONDA, LEI SHENG, TOLGA BOZKAYA, SANKAR SUBRAMANIAN",VLDB,2003
conf/sigmod/SeidlK98,OPTIMAL MULTI-STEP K-NEAREST NEIGHBOR SEARCH,"THOMAS SEIDL, HANS-PETER KRIEGEL",SIGMOD Conference,1998
conf/sigmod/Aggarwal02,"HIERARCHICAL SUBSPACE SAMPLING: A UNIFIED FRAMEWORK FOR HIGH DIMENSIONAL DATA REDUCTION, SELECTIVITY ESTIMATION AND NEAREST NEIGHBOR SEARCH",CHARU C. AGGARWAL,SIGMOD Conference,2002
journals/vldb/FangGM96,AN EXPERIMENTAL SYSTEM FOR OBJECT-BASED SHARING IN FEDERATED DATABASES,"SHAHRAM GHANDEHARIZADEH, DOUG FANG",VLDB J.,1996
conf/sigmod/Moore95,THE LOTUS NOTES STORAGE SYSTEM,KENNETH MOORE,SIGMOD Conference,1995
conf/vldb/AbiteboulABBNM03,SCHEMA-DRIVEN CUSTOMIZATION OF WEB SERVICES,"BERND AMANN, SERGE ABITEBOUL, JEROME BAUMGARTEN, OMAR BENJELLOUN, TOVA MILO, FREDERIC DANG NGOC",VLDB,2003
journals/tods/PolyzoisG94,EVALUATION OF REMOTE BACKUP ALGORITHMS FOR TRANSACTION-PROCESSING SYSTEMS,"CHRISTOS A. POLYZOIS, HECTOR GARCIA-MOLINA",ACM Trans. Database Syst.,1994
conf/sigmod/Miller98,USING SCHEMATICALLY HETEROGENEOUS STRUCTURES,RENEE J. MILLER,SIGMOD Conference,1998
conf/vldb/KemperKW99,GENERALISED HASH TEAMS FOR JOIN AND GROUP-BY,"DONALD KOSSMANN, ALFONS KEMPER, CHRISTIAN WIESNER",VLDB,1999
conf/sigmod/PossSKL02,"TPC-DS, TAKING DECISION SUPPORT BENCHMARKING TO THE NEXT LEVEL","BRYAN SMITH, MEIKEL POSS, LUBOR KOLLAR, PER-AKE LARSON",SIGMOD Conference,2002
conf/vldb/VenkataramanZ98,HETEROGENEOUS DATABASE QUERY OPTIMIZATION IN DB2 UNIVERSAL DATAJOINER,"SHIVAKUMAR VENKATARAMAN, TIAN ZHANG",VLDB,1998
conf/vldb/FlodinR95,PROCESSING OBJECT-ORIENTED QUERIES WITH INVERTIBLE LATE BOUND FUNCTIONS,"TORE RISCH, STAFFAN FLODIN",VLDB,1995
journals/sigmod/Fagin02,COMBINING FUZZY INFORMATION: AN OVERVIEW,RONALD FAGIN,SIGMOD Record,2002
conf/vldb/NicklasGS03,"NEXUSSCOUT: AN ADVANCED LOCATION-BASED APPLICATION ON A DISTRIBUTED, OPEN MEDIATION PLATFORM","MATTHIAS GROSSMANN, THOMAS SCHWARZ, DANIELA NICKLAS",VLDB,2003
conf/vldb/EsterKSWX98,INCREMENTAL CLUSTERING FOR MINING IN A DATA WAREHOUSING ENVIRONMENT,"XIAOWEI XU, MICHAEL WIMMER, JORG SANDER, MARTIN ESTER, HANS-PETER KRIEGEL",VLDB,1998
conf/sigmod/FaginKS03,EFFICIENT SIMILARITY SEARCH AND CLASSIFICATION VIA RANK AGGREGATION,"RAVI KUMAR, D. SIVAKUMAR, RONALD FAGIN",SIGMOD Conference,2003
journals/vldb/BerchtoldKK97,USING EXTENDED FEATURE OBJECTS FOR PARTIAL SIMILARITY RETRIEVAL,"HANS-PETER KRIEGEL, STEFAN BERCHTOLD, DANIEL A. KEIM",VLDB J.,1997
journals/vldb/MedjahedBE03,COMPOSING WEB SERVICES ON THE SEMANTIC WEB,"ATHMAN BOUGUETTAYA, BRAHIM MEDJAHED, AHMED K. ELMAGARMID",VLDB J.,2003
conf/sigmod/DeshpandeNGS03a,IRISNET: INTERNET-SCALE RESOURCE-INTENSIVE SENSOR SERVICES,"AMOL DESHPANDE, SUMAN KUMAR NATH, PHILLIP B. GIBBONS, SRINIVASAN SESHAN",SIGMOD Conference,2003
conf/sigmod/HoAMS97,RANGE QUERIES IN OLAP DATA CUBES,"CHING-TIEN HO, RAKESH AGRAWAL, NIMROD MEGIDDO, RAMAKRISHNAN SRIKANT",SIGMOD Conference,1997
conf/sigmod/ReissK03,A CHARACTERIZATION OF THE SENSITIVITY OF QUERY OPTIMIZATION TO STORAGE ACCESS COST PARAMETERS,"TAPAS KANUNGO, FREDERICK REISS",SIGMOD Conference,2003
conf/vldb/RamanRH99,ONLINE DYNAMIC REORDERING FOR INTERACTIVE DATA PROCESSING,"BHASKARAN RAMAN, JOSEPH M. HELLERSTEIN, VIJAYSHANKAR RAMAN",VLDB,1999
journals/vldb/TanGO00,PROGRESSIVE EVALUATION OF NESTED AGGREGATE QUERIES,"CHENG HIAN GOH, BENG CHIN OOI, KIAN-LEE TAN",VLDB J.,2000
journals/tods/Jagadish95,THE INCINERATE DATA MODEL,H. V. JAGADISH,ACM Trans. Database Syst.,1995
journals/sigmod/OukselS99,SEMANTIC INTEROPERABILITY IN GLOBAL INFORMATION SYSTEMS: A BRIEF INTRODUCTION TO THE RESEARCH AREA AND THE SPECIAL SECTION,"AMIT P. SHETH, ARIS M. OUKSEL",SIGMOD Record,1999
conf/sigmod/FegarasSRM00,LAMBDA-DB: AN ODMG-BASED OBJECT-ORIENTED DBMS,"ARVIND RAJENDRAN, DAVID MAIER, LEONIDAS FEGARAS, CHANDRASEKHAR SRINIVASAN",SIGMOD Conference,2000
conf/sigmod/Blakeley96,DATA ACCESS FOR THE MASSES THROUGH OLE DB,JOSE A. BLAKELEY,SIGMOD Conference,1996
